id,applicationName,serverName,serverType,cpu,memory,storage,region,environment,notes,osType,osVersion,dbEngineVersion,dbClusterId,dbClusterType,orchestrationPlatform
infra-747,Customer Service Analyzer,customer-service-analyzer-srv-747,c5.xlarge,4 vCPU,8 GB,160 GB SSD,us-east-1,Production,,Linux,Amazon Linux 2023,PostgreSQL 15,db-cluster-996,Active/Backup,Kubernetes
infra-748,Customer Service Analyzer,customer-service-analyzer-srv-748,t3.xlarge,4 vCPU,16 GB,160 GB SSD,us-west-2,Staging,,Windows,Ubuntu 20.04,MySQL 8.0,db-cluster-445,Active/Backup,ECS
infra-749,Marketing Dashboard,marketing-dashboard-api-srv-749,m5.large,2 vCPU,8 GB,100 GB SSD,us-east-1,Production,Primary instance,Windows,Amazon Linux 2023,DynamoDB,db-cluster-142,Active/Active,Kubernetes
infra-750,Marketing Dashboard,marketing-dashboard-api-srv-750,r5.2xlarge,8 vCPU,64 GB,400 GB SSD,us-east-1,Staging,,Linux,Amazon Linux 2,PostgreSQL 14,db-cluster-562,Single Instance,Kubernetes
infra-751,Marketing Dashboard,marketing-dashboard-api-srv-751,t3.medium,2 vCPU,4 GB,40 GB SSD,us-west-2,Production,,Linux,Ubuntu 20.04,Aurora PostgreSQL 14,db-cluster-227,Single Instance,EKS
infra-752,Marketing Dashboard,marketing-dashboard-api-srv-752,t3.xlarge,4 vCPU,16 GB,160 GB SSD,us-east-1,Staging,,Linux,Amazon Linux 2,MongoDB 6.0,db-cluster-458,Multi-AZ,ECS
infra-753,Product Hub 126,product-hub-126-srv-753,r5.xlarge,4 vCPU,32 GB,200 GB SSD,us-east-1,Production,,Linux,Ubuntu 22.04,PostgreSQL 13,db-cluster-786,Active/Active,ECS
infra-754,Product Hub 126,product-hub-126-srv-754,c5.xlarge,4 vCPU,8 GB,160 GB SSD,us-east-1,Staging,,Linux,Ubuntu 20.04,PostgreSQL 13,db-cluster-597,Active/Active,Kubernetes
infra-755,Sales Tracker,sales-tracker-service-srv-755,t3.large,2 vCPU,8 GB,80 GB SSD,us-east-1,Production,,Windows,Ubuntu 22.04,Aurora MySQL 8.0,db-cluster-100,Single Instance,Kubernetes
infra-756,Sales Tracker,sales-tracker-service-srv-756,i3.2xlarge,8 vCPU,61 GB,1.9 TB SSD,us-west-2,Staging,,Linux,Amazon Linux 2023,Redis 7.0,db-cluster-639,Single Instance,ECS
infra-757,Sales Tracker,sales-tracker-api-srv-757,t3.small,2 vCPU,2 GB,30 GB SSD,us-east-1,Production,Primary instance,Windows,Ubuntu 20.04,PostgreSQL 15,db-cluster-576,Active/Active,Kubernetes
infra-758,Sales Tracker,sales-tracker-api-srv-758,r5.4xlarge,16 vCPU,128 GB,800 GB SSD,us-west-2,Staging,,Windows,Windows Server 2019,PostgreSQL 13,db-cluster-464,Single Instance,ECS
infra-759,Business Development Monitor 128,business-development-monitor-128-srv-759,r5.large,2 vCPU,16 GB,100 GB SSD,us-east-1,Production,,Windows,Windows Server 2022,DynamoDB,db-cluster-125,Active/Backup,None
infra-760,Business Development Monitor 128,business-development-monitor-128-srv-760,c5.2xlarge,8 vCPU,16 GB,320 GB SSD,us-west-2,Staging,,Windows,Amazon Linux 2023,PostgreSQL 13,db-cluster-470,Single Instance,EKS
infra-761,Analytics Platform 129,analytics-platform-129-srv-761,r5.large,2 vCPU,16 GB,100 GB SSD,us-east-1,Production,,Windows,Ubuntu 22.04,MySQL 8.0,db-cluster-155,Single Instance,EKS
infra-762,Analytics Platform 129,analytics-platform-129-srv-762,r5.xlarge,4 vCPU,32 GB,200 GB SSD,us-west-2,Staging,,Windows,Amazon Linux 2,Redis 7.0,db-cluster-392,Single Instance,Kubernetes
infra-763,IT Engine 130,it-engine-130-api-srv-763,t3.micro,2 vCPU,1 GB,20 GB SSD,us-west-2,Production,,Linux,Amazon Linux 2,MongoDB 6.0,db-cluster-963,Active/Backup,EKS
infra-764,IT Engine 130,it-engine-130-api-srv-764,t3.large,2 vCPU,8 GB,80 GB SSD,us-east-1,Staging,,Windows,Amazon Linux 2023,PostgreSQL 14,db-cluster-683,Multi-AZ,EKS
infra-765,IT Engine 130,it-engine-130-api-srv-765,c5.large,2 vCPU,4 GB,80 GB SSD,us-east-1,Production,,Windows,Amazon Linux 2,Aurora PostgreSQL 14,db-cluster-239,Active/Backup,EKS
infra-766,IT Engine 130,it-engine-130-api-srv-766,i3.2xlarge,8 vCPU,61 GB,1.9 TB SSD,us-west-2,Staging,,Windows,Windows Server 2019,PostgreSQL 13,db-cluster-881,Active/Active,None
infra-767,IT Engine 130,it-engine-130-processor-srv-767,r5.large,2 vCPU,16 GB,100 GB SSD,us-east-1,Production,,Windows,Ubuntu 20.04,MySQL 8.0,db-cluster-557,Active/Backup,EKS
infra-768,IT Engine 130,it-engine-130-processor-srv-768,c5.large,2 vCPU,4 GB,80 GB SSD,us-west-2,Staging,,Windows,Amazon Linux 2023,PostgreSQL 14,db-cluster-797,Single Instance,Kubernetes
infra-769,Operations Processor,operations-processor-service-srv-769,m5.4xlarge,16 vCPU,64 GB,800 GB SSD,us-east-1,Production,,Windows,Amazon Linux 2023,MongoDB 6.0,db-cluster-171,Multi-AZ,EKS
infra-770,Operations Processor,operations-processor-service-srv-770,r5.4xlarge,16 vCPU,128 GB,800 GB SSD,us-west-2,Staging,,Linux,Ubuntu 20.04,Aurora PostgreSQL 14,db-cluster-840,Multi-AZ,EKS
infra-771,Operations Processor,operations-processor-worker-srv-771,r5.large,2 vCPU,16 GB,100 GB SSD,us-west-2,Production,,Windows,Windows Server 2019,PostgreSQL 14,db-cluster-304,Active/Active,Kubernetes
infra-772,Operations Processor,operations-processor-worker-srv-772,r5.4xlarge,16 vCPU,128 GB,800 GB SSD,us-west-2,Staging,,Linux,Amazon Linux 2023,Redis 7.0,db-cluster-737,Active/Active,ECS
infra-773,Operations Processor,operations-processor-worker-srv-773,c5.large,2 vCPU,4 GB,80 GB SSD,us-east-1,Production,,Windows,Ubuntu 20.04,MySQL 8.0,db-cluster-729,Active/Backup,ECS
infra-774,Operations Processor,operations-processor-worker-srv-774,c5.large,2 vCPU,4 GB,80 GB SSD,us-east-1,Staging,,Linux,Ubuntu 22.04,MongoDB 6.0,db-cluster-153,Single Instance,None
infra-775,Marketing Dashboard,marketing-dashboard-frontend-srv-775,r5.2xlarge,8 vCPU,64 GB,400 GB SSD,us-east-1,Production,,Windows,Windows Server 2022,PostgreSQL 14,db-cluster-894,Active/Active,ECS
infra-776,Marketing Dashboard,marketing-dashboard-frontend-srv-776,m5.xlarge,4 vCPU,16 GB,200 GB SSD,us-east-1,Staging,,Linux,Ubuntu 22.04,Aurora PostgreSQL 14,db-cluster-711,Active/Active,None
infra-777,Marketing Dashboard,marketing-dashboard-frontend-srv-777,c5.large,2 vCPU,4 GB,80 GB SSD,us-east-1,Production,,Windows,Windows Server 2019,DynamoDB,db-cluster-357,Active/Backup,ECS
infra-778,Marketing Dashboard,marketing-dashboard-frontend-srv-778,r5.4xlarge,16 vCPU,128 GB,800 GB SSD,us-west-2,Staging,,Windows,Windows Server 2019,PostgreSQL 15,db-cluster-256,Single Instance,None
infra-779,HR Engine,hr-engine-backend-srv-779,c5.2xlarge,8 vCPU,16 GB,320 GB SSD,us-west-2,Production,,Linux,Amazon Linux 2023,Aurora MySQL 8.0,db-cluster-851,Active/Active,EKS
infra-780,HR Engine,hr-engine-backend-srv-780,t3.micro,2 vCPU,1 GB,20 GB SSD,us-west-2,Staging,,Windows,Windows Server 2022,Redis 7.0,db-cluster-791,Multi-AZ,None
infra-781,HR Engine,hr-engine-api-srv-781,t3.micro,2 vCPU,1 GB,20 GB SSD,us-east-1,Production,,Windows,Ubuntu 20.04,DynamoDB,db-cluster-946,Active/Active,EKS
infra-782,HR Engine,hr-engine-api-srv-782,t3.micro,2 vCPU,1 GB,20 GB SSD,us-east-1,Staging,,Windows,Amazon Linux 2,MySQL 8.0,db-cluster-421,Single Instance,Kubernetes
infra-783,HR Engine,hr-engine-frontend-srv-783,i3.large,2 vCPU,15.25 GB,475 GB SSD,us-east-1,Production,Primary instance,Windows,Ubuntu 20.04,Redis 7.0,db-cluster-431,Active/Backup,ECS
infra-784,HR Engine,hr-engine-frontend-srv-784,r5.large,2 vCPU,16 GB,100 GB SSD,us-west-2,Staging,,Windows,Ubuntu 20.04,PostgreSQL 15,db-cluster-250,Multi-AZ,Kubernetes
infra-785,Customer Service Management System,customer-service-management-system-service-srv-785,t3.small,2 vCPU,2 GB,30 GB SSD,us-east-1,Production,Primary instance,Windows,Windows Server 2022,DynamoDB,db-cluster-430,Single Instance,Kubernetes
infra-786,Customer Service Management System,customer-service-management-system-service-srv-786,m5.2xlarge,8 vCPU,32 GB,400 GB SSD,us-east-1,Staging,,Windows,Amazon Linux 2,Aurora MySQL 8.0,db-cluster-584,Active/Backup,None
infra-787,Customer Service Management System,customer-service-management-system-backend-srv-787,c5.2xlarge,8 vCPU,16 GB,320 GB SSD,us-east-1,Production,,Linux,Amazon Linux 2,PostgreSQL 15,db-cluster-737,Single Instance,Kubernetes
infra-788,Customer Service Management System,customer-service-management-system-backend-srv-788,i3.xlarge,4 vCPU,30.5 GB,950 GB SSD,us-east-1,Staging,,Linux,Ubuntu 20.04,DynamoDB,db-cluster-616,Single Instance,Kubernetes
infra-789,Customer Service Management System,customer-service-management-system-api-srv-789,m5.xlarge,4 vCPU,16 GB,200 GB SSD,us-west-2,Production,Primary instance,Windows,Ubuntu 22.04,DynamoDB,db-cluster-446,Active/Backup,Kubernetes
infra-790,Customer Service Management System,customer-service-management-system-api-srv-790,m5.xlarge,4 vCPU,16 GB,200 GB SSD,us-east-1,Staging,,Windows,Ubuntu 22.04,Redis 7.0,db-cluster-388,Single Instance,EKS
infra-791,Customer Service Management System,customer-service-management-system-backend-srv-791,m5.2xlarge,8 vCPU,32 GB,400 GB SSD,us-west-2,Production,Primary instance,Windows,Ubuntu 22.04,Aurora PostgreSQL 14,db-cluster-949,Multi-AZ,EKS
infra-792,Customer Service Management System,customer-service-management-system-backend-srv-792,c5.large,2 vCPU,4 GB,80 GB SSD,us-east-1,Staging,,Windows,Amazon Linux 2023,DynamoDB,db-cluster-932,Single Instance,EKS
infra-793,R&D Gateway,r&d-gateway-api-srv-793,t3.large,2 vCPU,8 GB,80 GB SSD,us-west-2,Production,Primary instance,Linux,Ubuntu 20.04,PostgreSQL 15,db-cluster-215,Multi-AZ,ECS
infra-794,R&D Gateway,r&d-gateway-api-srv-794,t3.medium,2 vCPU,4 GB,40 GB SSD,us-west-2,Staging,,Linux,Ubuntu 20.04,DynamoDB,db-cluster-852,Single Instance,ECS
infra-795,R&D Gateway,r&d-gateway-processor-srv-795,c5.large,2 vCPU,4 GB,80 GB SSD,us-east-1,Production,,Linux,Ubuntu 22.04,Redis 7.0,db-cluster-600,Multi-AZ,None
infra-796,R&D Gateway,r&d-gateway-processor-srv-796,t3.large,2 vCPU,8 GB,80 GB SSD,us-west-2,Staging,,Linux,Ubuntu 22.04,MongoDB 6.0,db-cluster-457,Active/Backup,Kubernetes
infra-797,R&D Gateway,r&d-gateway-worker-srv-797,c5.xlarge,4 vCPU,8 GB,160 GB SSD,us-west-2,Production,Primary instance,Linux,Amazon Linux 2,PostgreSQL 15,db-cluster-574,Active/Active,Kubernetes
infra-798,R&D Gateway,r&d-gateway-worker-srv-798,c5.4xlarge,16 vCPU,32 GB,640 GB SSD,us-east-1,Staging,,Linux,Amazon Linux 2,PostgreSQL 15,db-cluster-818,Single Instance,None
infra-799,R&D Gateway,r&d-gateway-worker-srv-799,c5.xlarge,4 vCPU,8 GB,160 GB SSD,us-east-1,Production,,Windows,Windows Server 2019,MySQL 8.0,db-cluster-532,Multi-AZ,Kubernetes
infra-800,R&D Gateway,r&d-gateway-worker-srv-800,t3.medium,2 vCPU,4 GB,40 GB SSD,us-east-1,Staging,,Linux,Ubuntu 22.04,MongoDB 6.0,db-cluster-167,Active/Active,EKS
infra-801,Manufacturing Tool,manufacturing-tool-worker-srv-801,c5.xlarge,4 vCPU,8 GB,160 GB SSD,us-east-1,Production,Primary instance,Windows,Amazon Linux 2023,MongoDB 6.0,db-cluster-878,Active/Active,None
infra-802,Manufacturing Tool,manufacturing-tool-worker-srv-802,c5.large,2 vCPU,4 GB,80 GB SSD,us-west-2,Staging,,Windows,Ubuntu 22.04,PostgreSQL 13,db-cluster-445,Single Instance,ECS
infra-803,Manufacturing Tool,manufacturing-tool-worker-srv-803,m5.xlarge,4 vCPU,16 GB,200 GB SSD,us-east-1,Production,,Windows,Amazon Linux 2,Aurora PostgreSQL 14,db-cluster-318,Single Instance,ECS
infra-804,Manufacturing Tool,manufacturing-tool-worker-srv-804,r5.xlarge,4 vCPU,32 GB,200 GB SSD,us-west-2,Staging,,Windows,Windows Server 2022,Redis 7.0,db-cluster-225,Active/Active,None
infra-805,Manufacturing Tool,manufacturing-tool-frontend-srv-805,i3.large,2 vCPU,15.25 GB,475 GB SSD,us-west-2,Production,Primary instance,Linux,Amazon Linux 2,MySQL 8.0,db-cluster-455,Multi-AZ,None
infra-806,Manufacturing Tool,manufacturing-tool-frontend-srv-806,i3.2xlarge,8 vCPU,61 GB,1.9 TB SSD,us-east-1,Staging,,Linux,Ubuntu 20.04,PostgreSQL 14,db-cluster-145,Active/Active,ECS
infra-807,Manufacturing Tool,manufacturing-tool-api-srv-807,i3.2xlarge,8 vCPU,61 GB,1.9 TB SSD,us-east-1,Production,,Windows,Windows Server 2019,Redis 7.0,db-cluster-158,Multi-AZ,Kubernetes
infra-808,Manufacturing Tool,manufacturing-tool-api-srv-808,t3.large,2 vCPU,8 GB,80 GB SSD,us-east-1,Staging,,Windows,Ubuntu 22.04,Aurora PostgreSQL 14,db-cluster-175,Single Instance,EKS
infra-809,Manufacturing Tool,manufacturing-tool-backend-srv-809,i3.xlarge,4 vCPU,30.5 GB,950 GB SSD,us-west-2,Production,Primary instance,Windows,Ubuntu 22.04,PostgreSQL 14,db-cluster-787,Multi-AZ,ECS
infra-810,Manufacturing Tool,manufacturing-tool-backend-srv-810,c5.4xlarge,16 vCPU,32 GB,640 GB SSD,us-east-1,Staging,,Linux,Amazon Linux 2023,MySQL 8.0,db-cluster-836,Single Instance,ECS
infra-811,Engineering Dashboard 137,engineering-dashboard-137-srv-811,m5.4xlarge,16 vCPU,64 GB,800 GB SSD,us-east-1,Production,,Linux,Ubuntu 20.04,PostgreSQL 15,db-cluster-960,Single Instance,ECS
infra-812,Engineering Dashboard 137,engineering-dashboard-137-srv-812,c5.large,2 vCPU,4 GB,80 GB SSD,us-west-2,Staging,,Linux,Ubuntu 22.04,Aurora MySQL 8.0,db-cluster-697,Active/Active,None
infra-813,IT Controller 138,it-controller-138-frontend-srv-813,t3.micro,2 vCPU,1 GB,20 GB SSD,us-west-2,Production,,Linux,Ubuntu 22.04,Aurora PostgreSQL 14,db-cluster-609,Multi-AZ,Kubernetes
infra-814,IT Controller 138,it-controller-138-frontend-srv-814,m5.xlarge,4 vCPU,16 GB,200 GB SSD,us-west-2,Staging,,Windows,Windows Server 2019,PostgreSQL 13,db-cluster-105,Active/Active,None
infra-815,IT Controller 138,it-controller-138-frontend-srv-815,m5.2xlarge,8 vCPU,32 GB,400 GB SSD,us-west-2,Production,,Linux,Amazon Linux 2,Redis 7.0,db-cluster-702,Active/Active,None
infra-816,IT Controller 138,it-controller-138-frontend-srv-816,m5.2xlarge,8 vCPU,32 GB,400 GB SSD,us-west-2,Staging,,Linux,Ubuntu 20.04,Redis 7.0,db-cluster-449,Active/Active,None
infra-817,Operations Management System 139,operations-management-system-139-service-srv-817,m5.xlarge,4 vCPU,16 GB,200 GB SSD,us-east-1,Production,Primary instance,Linux,Amazon Linux 2023,Aurora PostgreSQL 14,db-cluster-231,Active/Backup,ECS
infra-818,Operations Management System 139,operations-management-system-139-service-srv-818,i3.large,2 vCPU,15.25 GB,475 GB SSD,us-east-1,Staging,,Windows,Amazon Linux 2,Aurora PostgreSQL 14,db-cluster-806,Active/Active,EKS
infra-819,Operations Management System 139,operations-management-system-139-frontend-srv-819,c5.2xlarge,8 vCPU,16 GB,320 GB SSD,us-east-1,Production,Primary instance,Linux,Ubuntu 20.04,PostgreSQL 15,db-cluster-602,Single Instance,None
infra-820,Operations Management System 139,operations-management-system-139-frontend-srv-820,t3.xlarge,4 vCPU,16 GB,160 GB SSD,us-east-1,Staging,,Windows,Ubuntu 22.04,PostgreSQL 15,db-cluster-693,Multi-AZ,EKS
infra-821,Operations Management System 139,operations-management-system-139-processor-srv-821,t3.small,2 vCPU,2 GB,30 GB SSD,us-east-1,Production,Primary instance,Linux,Ubuntu 20.04,Aurora PostgreSQL 14,db-cluster-970,Active/Active,ECS
infra-822,Operations Management System 139,operations-management-system-139-processor-srv-822,i3.xlarge,4 vCPU,30.5 GB,950 GB SSD,us-east-1,Staging,,Windows,Amazon Linux 2,Aurora MySQL 8.0,db-cluster-655,Single Instance,Kubernetes
infra-823,Operations Management System 139,operations-management-system-139-service-srv-823,c5.xlarge,4 vCPU,8 GB,160 GB SSD,us-east-1,Production,,Windows,Windows Server 2019,PostgreSQL 13,db-cluster-783,Active/Backup,None
infra-824,Operations Management System 139,operations-management-system-139-service-srv-824,r5.large,2 vCPU,16 GB,100 GB SSD,us-west-2,Staging,,Windows,Windows Server 2022,PostgreSQL 14,db-cluster-100,Single Instance,None
infra-825,Legal Service,legal-service-srv-825,c5.xlarge,4 vCPU,8 GB,160 GB SSD,us-west-2,Production,Primary instance,Linux,Amazon Linux 2,MySQL 8.0,db-cluster-683,Multi-AZ,EKS
infra-826,Legal Service,legal-service-srv-826,t3.micro,2 vCPU,1 GB,20 GB SSD,us-west-2,Staging,,Windows,Amazon Linux 2,MySQL 8.0,db-cluster-770,Active/Backup,None
infra-827,R&D Gateway,r&d-gateway-backend-srv-827,c5.xlarge,4 vCPU,8 GB,160 GB SSD,us-east-1,Production,Primary instance,Linux,Ubuntu 22.04,DynamoDB,db-cluster-179,Single Instance,ECS
infra-828,R&D Gateway,r&d-gateway-backend-srv-828,i3.large,2 vCPU,15.25 GB,475 GB SSD,us-east-1,Staging,,Linux,Ubuntu 20.04,MongoDB 6.0,db-cluster-201,Single Instance,ECS
infra-829,R&D Gateway,r&d-gateway-processor-srv-829,t3.micro,2 vCPU,1 GB,20 GB SSD,us-west-2,Production,,Windows,Amazon Linux 2023,Aurora MySQL 8.0,db-cluster-125,Active/Active,Kubernetes
infra-830,R&D Gateway,r&d-gateway-processor-srv-830,r5.xlarge,4 vCPU,32 GB,200 GB SSD,us-west-2,Staging,,Linux,Ubuntu 22.04,MySQL 8.0,db-cluster-229,Active/Backup,EKS
infra-831,Legal Engine,legal-engine-srv-831,r5.large,2 vCPU,16 GB,100 GB SSD,us-west-2,Production,,Windows,Amazon Linux 2023,MySQL 8.0,db-cluster-152,Single Instance,None
infra-832,Legal Engine,legal-engine-srv-832,c5.2xlarge,8 vCPU,16 GB,320 GB SSD,us-west-2,Staging,,Windows,Windows Server 2019,MySQL 8.0,db-cluster-822,Active/Backup,ECS
infra-833,Quality Assurance Platform,quality-assurance-platform-processor-srv-833,r5.large,2 vCPU,16 GB,100 GB SSD,us-west-2,Production,,Linux,Amazon Linux 2023,PostgreSQL 13,db-cluster-643,Active/Backup,ECS
infra-834,Quality Assurance Platform,quality-assurance-platform-processor-srv-834,r5.large,2 vCPU,16 GB,100 GB SSD,us-west-2,Staging,,Linux,Ubuntu 22.04,MongoDB 6.0,db-cluster-821,Multi-AZ,None
infra-835,Quality Assurance Platform,quality-assurance-platform-frontend-srv-835,c5.large,2 vCPU,4 GB,80 GB SSD,us-west-2,Production,,Windows,Amazon Linux 2,Redis 7.0,db-cluster-370,Active/Active,EKS
infra-836,Quality Assurance Platform,quality-assurance-platform-frontend-srv-836,m5.4xlarge,16 vCPU,64 GB,800 GB SSD,us-east-1,Staging,,Windows,Ubuntu 20.04,MySQL 8.0,db-cluster-651,Active/Active,ECS
infra-837,Quality Assurance Platform,quality-assurance-platform-frontend-srv-837,c5.4xlarge,16 vCPU,32 GB,640 GB SSD,us-west-2,Production,,Linux,Ubuntu 20.04,Redis 7.0,db-cluster-532,Multi-AZ,EKS
infra-838,Quality Assurance Platform,quality-assurance-platform-frontend-srv-838,c5.large,2 vCPU,4 GB,80 GB SSD,us-east-1,Staging,,Linux,Ubuntu 22.04,DynamoDB,db-cluster-905,Single Instance,None
infra-839,Supply Chain Service,supply-chain-service-service-srv-839,t3.medium,2 vCPU,4 GB,40 GB SSD,us-east-1,Production,,Windows,Windows Server 2022,DynamoDB,db-cluster-425,Single Instance,None
infra-840,Supply Chain Service,supply-chain-service-service-srv-840,c5.large,2 vCPU,4 GB,80 GB SSD,us-west-2,Staging,,Linux,Ubuntu 20.04,Aurora MySQL 8.0,db-cluster-371,Multi-AZ,Kubernetes
infra-841,Supply Chain Service,supply-chain-service-backend-srv-841,r5.large,2 vCPU,16 GB,100 GB SSD,us-east-1,Production,,Linux,Ubuntu 20.04,PostgreSQL 14,db-cluster-714,Single Instance,Kubernetes
infra-842,Supply Chain Service,supply-chain-service-backend-srv-842,i3.large,2 vCPU,15.25 GB,475 GB SSD,us-west-2,Staging,,Linux,Ubuntu 20.04,MySQL 8.0,db-cluster-664,Single Instance,None
infra-843,Supply Chain Service,supply-chain-service-backend-srv-843,c5.2xlarge,8 vCPU,16 GB,320 GB SSD,us-east-1,Production,,Linux,Ubuntu 20.04,MySQL 8.0,db-cluster-750,Multi-AZ,EKS
infra-844,Supply Chain Service,supply-chain-service-backend-srv-844,t3.large,2 vCPU,8 GB,80 GB SSD,us-west-2,Staging,,Windows,Amazon Linux 2023,Aurora MySQL 8.0,db-cluster-598,Multi-AZ,EKS
infra-845,Supply Chain Service,supply-chain-service-backend-srv-845,t3.small,2 vCPU,2 GB,30 GB SSD,us-east-1,Production,Primary instance,Windows,Windows Server 2019,PostgreSQL 14,db-cluster-792,Multi-AZ,EKS
infra-846,Supply Chain Service,supply-chain-service-backend-srv-846,c5.2xlarge,8 vCPU,16 GB,320 GB SSD,us-east-1,Staging,,Linux,Amazon Linux 2023,PostgreSQL 13,db-cluster-877,Active/Active,None
infra-847,Procurement Application 145,procurement-application-145-api-srv-847,t3.medium,2 vCPU,4 GB,40 GB SSD,us-east-1,Production,Primary instance,Windows,Ubuntu 22.04,PostgreSQL 14,db-cluster-421,Active/Backup,EKS
infra-848,Procurement Application 145,procurement-application-145-api-srv-848,i3.xlarge,4 vCPU,30.5 GB,950 GB SSD,us-west-2,Staging,,Windows,Ubuntu 22.04,PostgreSQL 13,db-cluster-685,Multi-AZ,Kubernetes
infra-849,Procurement Application 145,procurement-application-145-service-srv-849,t3.small,2 vCPU,2 GB,30 GB SSD,us-west-2,Production,,Windows,Ubuntu 20.04,PostgreSQL 14,db-cluster-530,Active/Active,EKS
infra-850,Procurement Application 145,procurement-application-145-service-srv-850,c5.large,2 vCPU,4 GB,80 GB SSD,us-west-2,Staging,,Windows,Windows Server 2022,DynamoDB,db-cluster-218,Multi-AZ,None
infra-851,Procurement Application 145,procurement-application-145-service-srv-851,m5.4xlarge,16 vCPU,64 GB,800 GB SSD,us-west-2,Production,,Linux,Amazon Linux 2023,Redis 7.0,db-cluster-546,Active/Active,Kubernetes
infra-852,Procurement Application 145,procurement-application-145-service-srv-852,t3.xlarge,4 vCPU,16 GB,160 GB SSD,us-west-2,Staging,,Linux,Amazon Linux 2,Aurora MySQL 8.0,db-cluster-665,Multi-AZ,None
infra-853,Product Processor,product-processor-frontend-srv-853,m5.2xlarge,8 vCPU,32 GB,400 GB SSD,us-east-1,Production,,Linux,Ubuntu 22.04,PostgreSQL 15,db-cluster-280,Active/Backup,None
infra-854,Product Processor,product-processor-frontend-srv-854,i3.large,2 vCPU,15.25 GB,475 GB SSD,us-west-2,Staging,,Linux,Amazon Linux 2,DynamoDB,db-cluster-544,Active/Backup,ECS
infra-855,Product Processor,product-processor-api-srv-855,t3.micro,2 vCPU,1 GB,20 GB SSD,us-west-2,Production,,Windows,Windows Server 2019,PostgreSQL 15,db-cluster-204,Multi-AZ,EKS
infra-856,Product Processor,product-processor-api-srv-856,r5.xlarge,4 vCPU,32 GB,200 GB SSD,us-east-1,Staging,,Windows,Windows Server 2022,MySQL 8.0,db-cluster-211,Active/Active,Kubernetes
infra-857,Product Processor,product-processor-worker-srv-857,m5.2xlarge,8 vCPU,32 GB,400 GB SSD,us-east-1,Production,Primary instance,Windows,Amazon Linux 2023,PostgreSQL 13,db-cluster-732,Active/Backup,Kubernetes
infra-858,Product Processor,product-processor-worker-srv-858,r5.4xlarge,16 vCPU,128 GB,800 GB SSD,us-east-1,Staging,,Windows,Windows Server 2022,Aurora MySQL 8.0,db-cluster-826,Active/Backup,ECS
infra-859,Product Processor,product-processor-api-srv-859,t3.xlarge,4 vCPU,16 GB,160 GB SSD,us-west-2,Production,,Windows,Windows Server 2019,PostgreSQL 15,db-cluster-607,Multi-AZ,EKS
infra-860,Product Processor,product-processor-api-srv-860,m5.4xlarge,16 vCPU,64 GB,800 GB SSD,us-east-1,Staging,,Linux,Ubuntu 22.04,Aurora MySQL 8.0,db-cluster-331,Single Instance,EKS
infra-861,Product Processor,product-processor-processor-srv-861,i3.xlarge,4 vCPU,30.5 GB,950 GB SSD,us-west-2,Production,,Windows,Amazon Linux 2,Aurora MySQL 8.0,db-cluster-946,Multi-AZ,EKS
infra-862,Product Processor,product-processor-processor-srv-862,i3.large,2 vCPU,15.25 GB,475 GB SSD,us-west-2,Staging,,Windows,Windows Server 2022,PostgreSQL 14,db-cluster-350,Single Instance,None
infra-863,Finance Analyzer,finance-analyzer-api-srv-863,t3.micro,2 vCPU,1 GB,20 GB SSD,us-west-2,Production,,Linux,Amazon Linux 2,PostgreSQL 15,db-cluster-586,Single Instance,EKS
infra-864,Finance Analyzer,finance-analyzer-api-srv-864,t3.micro,2 vCPU,1 GB,20 GB SSD,us-east-1,Staging,,Linux,Amazon Linux 2023,PostgreSQL 13,db-cluster-995,Single Instance,None
infra-865,Finance Analyzer,finance-analyzer-worker-srv-865,t3.micro,2 vCPU,1 GB,20 GB SSD,us-west-2,Production,,Windows,Amazon Linux 2023,PostgreSQL 13,db-cluster-544,Multi-AZ,ECS
infra-866,Finance Analyzer,finance-analyzer-worker-srv-866,i3.2xlarge,8 vCPU,61 GB,1.9 TB SSD,us-west-2,Staging,,Windows,Windows Server 2019,Aurora PostgreSQL 14,db-cluster-204,Single Instance,ECS
infra-867,E-Commerce Management System,e-commerce-management-system-service-srv-867,t3.xlarge,4 vCPU,16 GB,160 GB SSD,us-east-1,Production,,Windows,Ubuntu 22.04,Redis 7.0,db-cluster-318,Single Instance,Kubernetes
infra-868,E-Commerce Management System,e-commerce-management-system-service-srv-868,m5.large,2 vCPU,8 GB,100 GB SSD,us-east-1,Staging,,Linux,Ubuntu 20.04,PostgreSQL 15,db-cluster-734,Active/Backup,None
infra-869,E-Commerce Management System,e-commerce-management-system-frontend-srv-869,m5.xlarge,4 vCPU,16 GB,200 GB SSD,us-west-2,Production,,Windows,Amazon Linux 2,Redis 7.0,db-cluster-156,Active/Backup,ECS
infra-870,E-Commerce Management System,e-commerce-management-system-frontend-srv-870,m5.4xlarge,16 vCPU,64 GB,800 GB SSD,us-east-1,Staging,,Windows,Amazon Linux 2,MongoDB 6.0,db-cluster-292,Active/Backup,EKS
infra-871,Finance Management System,finance-management-system-processor-srv-871,m5.2xlarge,8 vCPU,32 GB,400 GB SSD,us-west-2,Production,,Linux,Ubuntu 20.04,Redis 7.0,db-cluster-750,Active/Active,None
